symbol,time,open,high,low,close,volume,amount,next_page_token,time_eastern
QQQ,2024-03-14 14:50:00+00:00,439.3,440.04,439.22,439.48,606684,266756171.2685,,2024-03-14 10:50:00-04:00
QQQ,2024-03-14 14:55:00+00:00,439.48,439.83,439.15,439.71,663102,291437592.9184,,2024-03-14 10:55:00-04:00
QQQ,2024-03-14 15:00:00+00:00,439.71,440.55,439.71,440.085,659950,290532586.1718,,2024-03-14 11:00:00-04:00
QQQ,2024-03-14 15:05:00+00:00,440.1,440.45,439.61,439.93,456012,200639828.70020002,,2024-03-14 11:05:00-04:00
QQQ,2024-03-14 15:10:00+00:00,439.93,440.62,439.92,440.18,506416,223015346.54479998,,2024-03-14 11:10:00-04:00
QQQ,2024-03-14 15:15:00+00:00,440.18,440.4,439.72,439.73,407465,179298531.62199998,,2024-03-14 11:15:00-04:00
QQQ,2024-03-14 15:20:00+00:00,439.76,439.845,438.91,439.12,741061,325527238.274,,2024-03-14 11:20:00-04:00
QQQ,2024-03-14 15:25:00+00:00,439.12,439.34,438.875,439.2,487734,214157392.3019,,2024-03-14 11:25:00-04:00
QQQ,2024-03-14 15:30:00+00:00,439.23,439.4399,438.85,439.42,366756,161055020.48290002,,2024-03-14 11:30:00-04:00
QQQ,2024-03-14 15:35:00+00:00,439.42,439.94,439.24,439.635,435033,191237164.99819997,,2024-03-14 11:35:00-04:00
QQQ,2024-03-14 15:40:00+00:00,439.635,439.89,439.24,439.315,297960,130951927.94999999,,2024-03-14 11:40:00-04:00
QQQ,2024-03-14 15:45:00+00:00,439.315,439.86,439.2,439.27,238964,105022741.6892,,2024-03-14 11:45:00-04:00
QQQ,2024-03-14 15:50:00+00:00,439.27,439.69,439.1,439.5,310493,136447268.0605,,2024-03-14 11:50:00-04:00
QQQ,2024-03-14 15:55:00+00:00,439.5,439.9,439.38,439.77,261714,115064285.17279999,,2024-03-14 11:55:00-04:00
QQQ,2024-03-14 16:00:00+00:00,439.77,440.04,439.3,439.37,311444,136938886.02920002,,2024-03-14 12:00:00-04:00
QQQ,2024-03-14 16:05:00+00:00,439.36,439.4188,438.41,438.53,611277,268174970.15010002,,2024-03-14 12:05:00-04:00
QQQ,2024-03-14 16:10:00+00:00,438.524,438.81,438.35,438.52,350132,153540723.7277,,2024-03-14 12:10:00-04:00
QQQ,2024-03-14 16:15:00+00:00,438.495,438.79,438.34,438.51,357936,156992860.5229,,2024-03-14 12:15:00-04:00
QQQ,2024-03-14 16:20:00+00:00,438.51,439.36,438.4988,439.28,420678,184664422.9121,,2024-03-14 12:20:00-04:00
QQQ,2024-03-14 16:25:00+00:00,439.29,439.44,439.05,439.24,409901,180052817.93919998,,2024-03-14 12:25:00-04:00
QQQ,2024-03-14 16:30:00+00:00,439.24,439.6299,439.21,439.33,592071,260140623.12039998,,2024-03-14 12:30:00-04:00
QQQ,2024-03-14 16:35:00+00:00,439.33,439.82,439.33,439.45,369094,162232963.8826,,2024-03-14 12:35:00-04:00
QQQ,2024-03-14 16:40:00+00:00,439.45,439.465,439.02,439.09,278692,122420193.31490001,,2024-03-14 12:40:00-04:00
QQQ,2024-03-14 16:45:00+00:00,439.09,439.345,438.73,438.91,290523,127548015.1981,,2024-03-14 12:45:00-04:00
QQQ,2024-03-14 16:50:00+00:00,438.92,439.3,438.85,438.97,363287,159496351.4991,,2024-03-14 12:50:00-04:00
QQQ,2024-03-14 16:55:00+00:00,438.97,438.97,438.48,438.5701,285360,125176832.28379999,,2024-03-14 12:55:00-04:00
QQQ,2024-03-14 17:00:00+00:00,438.6,438.7,438.3,438.44,227166,99612413.62650001,,2024-03-14 13:00:00-04:00
QQQ,2024-03-14 17:05:00+00:00,438.46,438.59,438.28,438.4838,1224530,536894593.8566,,2024-03-14 13:05:00-04:00
QQQ,2024-03-14 17:10:00+00:00,438.47,438.6295,438.01,438.22,332640,145771430.0865,,2024-03-14 13:10:00-04:00
QQQ,2024-03-14 17:15:00+00:00,438.22,438.27,437.58,437.67,433640,189879079.9702,,2024-03-14 13:15:00-04:00
QQQ,2024-03-14 17:20:00+00:00,437.67,438.34,437.66,438.33,342734,150122626.98729998,,2024-03-14 13:20:00-04:00
QQQ,2024-03-14 17:25:00+00:00,438.33,438.53,438.12,438.14,297429,130375594.4072,,2024-03-14 13:25:00-04:00
QQQ,2024-03-14 17:30:00+00:00,438.14,438.51,437.82,438.4,453245,198580984.1383,,2024-03-14 13:30:00-04:00
QQQ,2024-03-14 17:35:00+00:00,438.4,438.69,438.23,438.49,236564,103723581.19420001,,2024-03-14 13:35:00-04:00
QQQ,2024-03-14 17:40:00+00:00,438.49,438.68,438.25,438.6,223082,97808628.2286,,2024-03-14 13:40:00-04:00
QQQ,2024-03-14 17:45:00+00:00,438.6,438.75,438.14,438.75,268752,117824245.7386,,2024-03-14 13:45:00-04:00
QQQ,2024-03-14 17:50:00+00:00,438.735,439.36,438.66,439.22,373334,163889091.5843,,2024-03-14 13:50:00-04:00
QQQ,2024-03-14 17:55:00+00:00,439.21,439.59,439.2014,439.54,420664,184843636.65789998,,2024-03-14 13:55:00-04:00
QQQ,2024-03-14 18:00:00+00:00,439.54,440.32,439.54,440.03,800635,352264320.9989,,2024-03-14 14:00:00-04:00
QQQ,2024-03-14 18:05:00+00:00,440.04,440.26,439.9,440.26,376723,165781460.7349,,2024-03-14 14:05:00-04:00
QQQ,2024-03-14 18:10:00+00:00,440.25,440.44,440.03,440.25,396014,174339169.971,,2024-03-14 14:10:00-04:00
QQQ,2024-03-14 18:15:00+00:00,440.25,440.36,439.865,440.05,422429,185902802.3828,,2024-03-14 14:15:00-04:00
QQQ,2024-03-14 18:20:00+00:00,440.05,440.19,439.55,439.64,356681,156864661.08049998,,2024-03-14 14:20:00-04:00
QQQ,2024-03-14 18:25:00+00:00,439.64,439.99,439.605,439.7,294278,129418238.16770002,,2024-03-14 14:25:00-04:00
QQQ,2024-03-14 18:30:00+00:00,439.7,439.89,439.34,439.7,296437,130308832.79929999,,2024-03-14 14:30:00-04:00
QQQ,2024-03-14 18:35:00+00:00,439.7,439.71,439.18,439.22,1178170,517565211.0902,,2024-03-14 14:35:00-04:00
QQQ,2024-03-14 18:40:00+00:00,439.22,439.66,439.0,439.5887,588655,258624196.45679998,,2024-03-14 14:40:00-04:00
QQQ,2024-03-14 18:45:00+00:00,439.5887,439.95,439.49,439.61,795085,349609014.2145,,2024-03-14 14:45:00-04:00
QQQ,2024-03-14 18:50:00+00:00,439.61,439.64,438.73,438.7999,460902,202390425.9035,,2024-03-14 14:50:00-04:00
QQQ,2024-03-14 18:55:00+00:00,438.7999,438.9,438.52,438.55,452036,198325039.95479998,,2024-03-14 14:55:00-04:00
QQQ,2024-03-14 19:00:00+00:00,438.55,438.55,437.94,438.13,1446181,633613350.9455,,2024-03-14 15:00:00-04:00
QQQ,2024-03-14 19:05:00+00:00,438.13,438.18,437.12,437.29,1101083,481841623.8229,,2024-03-14 15:05:00-04:00
QQQ,2024-03-14 19:10:00+00:00,437.285,437.49,436.9,436.95,551534,241113137.3212,,2024-03-14 15:10:00-04:00
QQQ,2024-03-14 19:15:00+00:00,436.95,437.49,436.86,437.08,618213,270258585.7317,,2024-03-14 15:15:00-04:00
QQQ,2024-03-14 19:20:00+00:00,437.08,437.39,436.92,436.9499,426393,186407382.9293,,2024-03-14 15:20:00-04:00
QQQ,2024-03-14 19:25:00+00:00,436.9499,437.34,436.65,437.13,629684,275155554.80840003,,2024-03-14 15:25:00-04:00
QQQ,2024-03-14 19:30:00+00:00,437.13,437.18,436.53,436.59,625439,273213637.6541,,2024-03-14 15:30:00-04:00
QQQ,2024-03-14 19:35:00+00:00,436.585,437.46,436.39,437.3501,1065247,465253162.82879996,,2024-03-14 15:35:00-04:00
QQQ,2024-03-14 19:40:00+00:00,437.355,437.7,437.2485,437.7,773992,338620332.4369,,2024-03-14 15:40:00-04:00
QQQ,2024-03-14 19:45:00+00:00,437.7,438.0,437.2801,437.84,1103717,483104623.3958,,2024-03-14 15:45:00-04:00
QQQ,2024-03-14 19:50:00+00:00,437.85,438.82,437.68,438.74,1372992,601806727.320799,,2024-03-14 15:50:00-04:00
QQQ,2024-03-14 19:55:00+00:00,438.74,439.22,438.332,439.14,3455060,1516202488.9513988,,2024-03-14 15:55:00-04:00
QQQ,2024-03-15 13:30:00+00:00,436.07,436.78,435.62,436.12,3176500,1863970779.7350917,,2024-03-15 09:30:00-04:00
QQQ,2024-03-15 13:35:00+00:00,436.12,436.33,435.02,435.28,1267233,552091909.8304,,2024-03-15 09:35:00-04:00
QQQ,2024-03-15 13:40:00+00:00,435.27,435.96,434.5,434.51,1418612,617296640.3592,,2024-03-15 09:40:00-04:00
QQQ,2024-03-15 13:45:00+00:00,434.51,435.14,434.22,434.7813,916481,398444785.37579995,,2024-03-15 09:45:00-04:00
QQQ,2024-03-15 13:50:00+00:00,434.7813,435.43,434.71,435.18,1201580,522806393.3460999,,2024-03-15 09:50:00-04:00
QQQ,2024-03-15 13:55:00+00:00,435.16,435.67,434.66,434.87,1042173,453370783.7724,,2024-03-15 09:55:00-04:00
QQQ,2024-03-15 14:00:00+00:00,434.87,435.28,434.09,434.2701,856262,372110100.7181,,2024-03-15 10:00:00-04:00
QQQ,2024-03-15 14:05:00+00:00,434.3,434.3299,433.3,434.26,1208406,524187766.51559997,,2024-03-15 10:05:00-04:00
QQQ,2024-03-15 14:10:00+00:00,434.26,435.1,434.2201,434.86,818401,355776041.52030003,,2024-03-15 10:10:00-04:00
QQQ,2024-03-15 14:15:00+00:00,434.88,435.3,434.69,434.78,1057141,459815090.58360004,,2024-03-15 10:15:00-04:00
QQQ,2024-03-15 14:20:00+00:00,434.78,435.28,434.59,435.14,542296,235865237.00149998,,2024-03-15 10:20:00-04:00
QQQ,2024-03-15 14:25:00+00:00,435.14,435.62,434.99,435.12,845920,368208760.3764,,2024-03-15 10:25:00-04:00
QQQ,2024-03-15 14:30:00+00:00,435.12,435.5,434.85,435.1,3133346,1363333859.26539,,2024-03-15 10:30:00-04:00
QQQ,2024-03-15 14:35:00+00:00,435.1,436.235,435.05,435.81,909138,396030373.716,,2024-03-15 10:35:00-04:00
QQQ,2024-03-15 14:40:00+00:00,435.81,436.19,435.68,435.89,451605,196866624.3741,,2024-03-15 10:40:00-04:00
QQQ,2024-03-15 14:45:00+00:00,435.89,436.69,435.81,436.49,497705,217119301.37609997,,2024-03-15 10:45:00-04:00
QQQ,2024-03-15 14:50:00+00:00,436.49,436.51,435.75,435.76,1160833,506315831.5767,,2024-03-15 10:50:00-04:00
QQQ,2024-03-15 14:55:00+00:00,435.76,436.13,435.395,435.55,1518764,661742547.130699,,2024-03-15 10:55:00-04:00
QQQ,2024-03-15 15:00:00+00:00,435.55,435.68,435.15,435.505,481122,209469781.8433,,2024-03-15 11:00:00-04:00
QQQ,2024-03-15 15:05:00+00:00,435.505,435.505,434.94,435.17,594384,258718138.00059998,,2024-03-15 11:05:00-04:00
QQQ,2024-03-15 15:10:00+00:00,435.17,435.6,435.09,435.17,290470,126438483.7313,,2024-03-15 11:10:00-04:00
QQQ,2024-03-15 15:15:00+00:00,435.15,435.545,434.7903,434.88,425375,185087950.1396,,2024-03-15 11:15:00-04:00
QQQ,2024-03-15 15:20:00+00:00,434.88,435.07,434.54,434.7,369528,160653588.71969998,,2024-03-15 11:20:00-04:00
QQQ,2024-03-15 15:25:00+00:00,434.7,435.169,434.51,435.04,1191409,518248864.06689996,,2024-03-15 11:25:00-04:00
QQQ,2024-03-15 15:30:00+00:00,435.04,435.22,434.53,434.55,1751681,761936220.594,,2024-03-15 11:30:00-04:00
QQQ,2024-03-15 15:35:00+00:00,434.55,434.8199,434.0997,434.35,1084023,470918710.12090003,,2024-03-15 11:35:00-04:00
QQQ,2024-03-15 15:40:00+00:00,434.35,434.46,434.115,434.2699,287098,124686762.30330001,,2024-03-15 11:40:00-04:00
QQQ,2024-03-15 15:45:00+00:00,434.255,434.42,433.84,433.85,996810,432840611.339299,,2024-03-15 11:45:00-04:00
QQQ,2024-03-15 15:50:00+00:00,433.85,434.36,433.76,434.1301,634727,275541180.2791,,2024-03-15 11:50:00-04:00
QQQ,2024-03-15 15:55:00+00:00,434.1301,434.39,433.96,434.105,653154,283615820.3251,,2024-03-15 11:55:00-04:00
QQQ,2024-03-15 16:00:00+00:00,434.105,434.39,433.94,434.06,286365,124330540.62460001,,2024-03-15 12:00:00-04:00
QQQ,2024-03-15 16:05:00+00:00,434.06,434.125,433.79,433.8205,404326,175463674.4761,,2024-03-15 12:05:00-04:00
QQQ,2024-03-15 16:10:00+00:00,433.8205,433.99,433.46,433.555,512094,222071608.4436,,2024-03-15 12:10:00-04:00
QQQ,2024-03-15 16:15:00+00:00,433.555,433.69,433.12,433.3901,948845,411236504.0149,,2024-03-15 12:15:00-04:00
QQQ,2024-03-15 16:20:00+00:00,433.3901,433.788,433.37,433.66,648790,281302129.91120005,,2024-03-15 12:20:00-04:00
QQQ,2024-03-15 16:25:00+00:00,433.66,433.87,433.47,433.56,536525,232634118.1009,,2024-03-15 12:25:00-04:00
QQQ,2024-03-15 16:30:00+00:00,433.55,434.21,433.495,433.54,551944,239466788.39850003,,2024-03-15 12:30:00-04:00
QQQ,2024-03-15 16:35:00+00:00,433.54,434.06,433.42,433.96,476451,206659523.0429,,2024-03-15 12:35:00-04:00
QQQ,2024-03-15 16:40:00+00:00,433.96,434.08,433.63,433.71,559049,242551538.2236,,2024-03-15 12:40:00-04:00
QQQ,2024-03-15 16:45:00+00:00,433.715,434.015,433.48,433.51,684414,296846139.08559996,,2024-03-15 12:45:00-04:00
QQQ,2024-03-15 16:50:00+00:00,433.51,433.56,432.95,432.98,725996,314526753.9064,,2024-03-15 12:50:00-04:00
QQQ,2024-03-15 16:55:00+00:00,432.98,433.025,432.7417,432.85,538451,233078172.97709998,,2024-03-15 12:55:00-04:00
QQQ,2024-03-15 17:00:00+00:00,432.85,433.24,432.84,432.88,377878,163616217.2253,,2024-03-15 13:00:00-04:00
QQQ,2024-03-15 17:05:00+00:00,432.88,433.5,432.8,433.41,381503,165295707.9587,,2024-03-15 13:05:00-04:00
QQQ,2024-03-15 17:10:00+00:00,433.41,433.85,433.315,433.55,432897,187721026.2593,,2024-03-15 13:10:00-04:00
QQQ,2024-03-15 17:15:00+00:00,433.55,433.77,433.49,433.61,476153,206478579.35720003,,2024-03-15 13:15:00-04:00
QQQ,2024-03-15 17:20:00+00:00,433.6,434.22,433.59,434.2,312477,135598817.8506,,2024-03-15 13:20:00-04:00
QQQ,2024-03-15 17:25:00+00:00,434.2,434.29,433.73,433.795,366877,159224192.8474,,2024-03-15 13:25:00-04:00
QQQ,2024-03-15 17:30:00+00:00,433.795,434.01,433.745,433.82,1506949,653898340.0263001,,2024-03-15 13:30:00-04:00
QQQ,2024-03-15 17:35:00+00:00,433.82,434.24,433.81,434.24,280576,121766738.6582,,2024-03-15 13:35:00-04:00
QQQ,2024-03-15 17:40:00+00:00,434.24,434.3384,434.09,434.11,227447,98761817.1106,,2024-03-15 13:40:00-04:00
QQQ,2024-03-15 17:45:00+00:00,434.1013,434.12,433.48,433.55,320857,139182603.0076,,2024-03-15 13:45:00-04:00
QQQ,2024-03-15 17:50:00+00:00,433.55,434.26,433.535,434.22,349674,151718071.83200002,,2024-03-15 13:50:00-04:00
QQQ,2024-03-15 17:55:00+00:00,434.22,434.61,434.21,434.52,473331,205630502.7059,,2024-03-15 13:55:00-04:00
QQQ,2024-03-15 18:00:00+00:00,434.52,434.76,434.48,434.57,791764,344091059.90199995,,2024-03-15 14:00:00-04:00
QQQ,2024-03-15 18:05:00+00:00,434.56,434.5861,434.14,434.24,492763,214035003.9048,,2024-03-15 14:05:00-04:00
QQQ,2024-03-15 18:10:00+00:00,434.24,434.43,433.87,434.025,760057,330038475.1228,,2024-03-15 14:10:00-04:00
QQQ,2024-03-15 18:15:00+00:00,434.025,434.23,433.9,434.155,247355,107376367.7998,,2024-03-15 14:15:00-04:00
QQQ,2024-03-15 18:20:00+00:00,434.155,434.27,433.85,433.86,686962,298238377.6055,,2024-03-15 14:20:00-04:00
QQQ,2024-03-15 18:25:00+00:00,433.8701,433.99,433.6,433.93,377760,163863337.4919,,2024-03-15 14:25:00-04:00
QQQ,2024-03-15 18:30:00+00:00,433.93,434.38,433.88,434.24,453580,196945980.03599998,,2024-03-15 14:30:00-04:00
QQQ,2024-03-15 18:35:00+00:00,434.24,434.54,434.04,434.525,347405,150899623.7466,,2024-03-15 14:35:00-04:00
QQQ,2024-03-15 18:40:00+00:00,434.52,434.99,434.49,434.82,1073108,466525684.4611,,2024-03-15 14:40:00-04:00
QQQ,2024-03-15 18:45:00+00:00,434.81,434.82,434.16,434.25,334731,145431406.7079,,2024-03-15 14:45:00-04:00
QQQ,2024-03-15 18:50:00+00:00,434.25,434.66,434.2,434.61,552640,240143317.3872,,2024-03-15 14:50:00-04:00
QQQ,2024-03-15 18:55:00+00:00,434.61,434.89,434.48,434.57,406093,176499681.79860002,,2024-03-15 14:55:00-04:00
QQQ,2024-03-15 19:00:00+00:00,434.56,434.98,434.43,434.962,311776,135531199.5993,,2024-03-15 15:00:00-04:00
QQQ,2024-03-15 19:05:00+00:00,434.96,434.96,434.25,434.28,344148,149542379.5029,,2024-03-15 15:05:00-04:00
QQQ,2024-03-15 19:10:00+00:00,434.28,434.6313,434.175,434.53,483273,209955431.7441,,2024-03-15 15:10:00-04:00
QQQ,2024-03-15 19:15:00+00:00,434.53,434.63,434.26,434.37,302526,131416107.66829999,,2024-03-15 15:15:00-04:00
QQQ,2024-03-15 19:20:00+00:00,434.3801,434.49,434.0,434.39,650820,282607620.6938,,2024-03-15 15:20:00-04:00
QQQ,2024-03-15 19:25:00+00:00,434.4,435.09,434.37,434.68,919723,399872125.34730005,,2024-03-15 15:25:00-04:00
QQQ,2024-03-15 19:30:00+00:00,434.6799,434.8,434.305,434.37,609028,264606755.8017,,2024-03-15 15:30:00-04:00
QQQ,2024-03-15 19:35:00+00:00,434.37,434.7107,434.1203,434.19,1110499,482362192.12299997,,2024-03-15 15:35:00-04:00
QQQ,2024-03-15 19:40:00+00:00,434.19,434.39,433.99,434.165,891738,387191351.0696,,2024-03-15 15:40:00-04:00
QQQ,2024-03-15 19:45:00+00:00,434.179,434.299,434.0599,434.15,1032367,448237762.6719,,2024-03-15 15:45:00-04:00
QQQ,2024-03-15 19:50:00+00:00,434.14,434.2999,433.565,433.82,2342409,1016161665.5949999,,2024-03-15 15:50:00-04:00
QQQ,2024-03-15 19:55:00+00:00,433.82,434.19,433.66,433.92,6234220,2704876481.1146984,,2024-03-15 15:55:00-04:00
QQQ,2024-03-18 13:30:00+00:00,438.73,439.808,438.57,439.53,2252191,1767007460.568584,,2024-03-18 09:30:00-04:00
QQQ,2024-03-18 13:35:00+00:00,439.54,440.07,439.48,439.77,1630184,716931263.0679001,,2024-03-18 09:35:00-04:00
QQQ,2024-03-18 13:40:00+00:00,439.77,440.245,439.77,439.86,1116667,491339527.1545,,2024-03-18 09:40:00-04:00
QQQ,2024-03-18 13:45:00+00:00,439.87,440.58,439.69,439.82,1112853,489774306.3284,,2024-03-18 09:45:00-04:00
QQQ,2024-03-18 13:50:00+00:00,439.82,440.02,439.29,439.44,814280,357969998.5949,,2024-03-18 09:50:00-04:00
QQQ,2024-03-18 13:55:00+00:00,439.45,439.61,438.77,438.82,991009,435241063.40839994,,2024-03-18 09:55:00-04:00
QQQ,2024-03-18 14:00:00+00:00,438.83,439.36,438.78,439.191,712016,312633587.34080005,,2024-03-18 10:00:00-04:00
QQQ,2024-03-18 14:05:00+00:00,439.19,440.0,438.92,439.88,790729,347581123.04639995,,2024-03-18 10:05:00-04:00
QQQ,2024-03-18 14:10:00+00:00,439.87,440.46,439.87,440.03,827632,364278659.9704,,2024-03-18 10:10:00-04:00
QQQ,2024-03-18 14:15:00+00:00,440.03,440.35,439.995,440.08,955240,420447628.6135,,2024-03-18 10:15:00-04:00
QQQ,2024-03-18 14:20:00+00:00,440.08,440.5,440.0,440.5,831595,366063632.9484,,2024-03-18 10:20:00-04:00
QQQ,2024-03-18 14:25:00+00:00,440.5,441.04,440.45,440.8201,889876,392265880.4801,,2024-03-18 10:25:00-04:00
QQQ,2024-03-18 14:30:00+00:00,440.83,440.95,440.28,440.46,813269,358338707.5934,,2024-03-18 10:30:00-04:00
QQQ,2024-03-18 14:35:00+00:00,440.46,440.75,440.3101,440.6,449811,198163238.45530003,,2024-03-18 10:35:00-04:00
QQQ,2024-03-18 14:40:00+00:00,440.6,440.96,440.57,440.735,1197502,527830449.1487,,2024-03-18 10:40:00-04:00
QQQ,2024-03-18 14:45:00+00:00,440.735,441.01,440.48,440.6399,397443,175160854.3141,,2024-03-18 10:45:00-04:00
QQQ,2024-03-18 14:50:00+00:00,440.6399,440.6901,440.21,440.33,416266,183337552.8688,,2024-03-18 10:50:00-04:00
QQQ,2024-03-18 14:55:00+00:00,440.33,440.51,440.1902,440.48,358949,158067589.6117,,2024-03-18 10:55:00-04:00
QQQ,2024-03-18 15:00:00+00:00,440.5,440.67,440.0115,440.09,516706,227483247.61400002,,2024-03-18 11:00:00-04:00
QQQ,2024-03-18 15:05:00+00:00,440.08,440.37,439.83,440.29,496611,218554230.58990002,,2024-03-18 11:05:00-04:00
QQQ,2024-03-18 15:10:00+00:00,440.29,440.2925,439.45,439.64,379967,167099825.4803,,2024-03-18 11:10:00-04:00
QQQ,2024-03-18 15:15:00+00:00,439.64,439.65,439.09,439.52,518275,227725463.7846,,2024-03-18 11:15:00-04:00
QQQ,2024-03-18 15:20:00+00:00,439.52,439.77,439.31,439.62,560845,246554253.585,,2024-03-18 11:20:00-04:00
QQQ,2024-03-18 15:25:00+00:00,439.62,439.74,439.32,439.61,349226,153490239.9511,,2024-03-18 11:25:00-04:00
QQQ,2024-03-18 15:30:00+00:00,439.61,439.63,438.76,439.02,884981,388565283.5432,,2024-03-18 11:30:00-04:00
QQQ,2024-03-18 15:35:00+00:00,439.02,439.455,438.8907,439.36,315389,138520263.1645,,2024-03-18 11:35:00-04:00
QQQ,2024-03-18 15:40:00+00:00,439.35,439.47,439.165,439.42,438309,192573714.794599,,2024-03-18 11:40:00-04:00
QQQ,2024-03-18 15:45:00+00:00,439.42,439.465,438.93,439.09,268868,118086673.9525,,2024-03-18 11:45:00-04:00
QQQ,2024-03-18 15:50:00+00:00,439.09,439.1969,438.58,438.754,1351858,593485478.059901,,2024-03-18 11:50:00-04:00
QQQ,2024-03-18 15:55:00+00:00,438.76,439.16,438.63,439.02,325086,142691765.43300003,,2024-03-18 11:55:00-04:00
QQQ,2024-03-18 16:00:00+00:00,439.02,439.04,438.43,438.7779,497680,218351849.7302,,2024-03-18 12:00:00-04:00
QQQ,2024-03-18 16:05:00+00:00,438.7779,439.13,438.71,439.06,349895,153584837.9547,,2024-03-18 12:05:00-04:00
QQQ,2024-03-18 16:10:00+00:00,439.06,439.48,439.05,439.41,320101,140617454.509,,2024-03-18 12:10:00-04:00
QQQ,2024-03-18 16:15:00+00:00,439.41,439.43,439.08,439.25,382630,168061844.4081,,2024-03-18 12:15:00-04:00
QQQ,2024-03-18 16:20:00+00:00,439.26,439.32,439.11,439.21,286446,125807291.3484,,2024-03-18 12:20:00-04:00
QQQ,2024-03-18 16:25:00+00:00,439.21,439.31,438.86,438.94,289166,126963724.63890001,,2024-03-18 12:25:00-04:00
QQQ,2024-03-18 16:30:00+00:00,438.95,438.99,438.53,438.8,340995,149611199.1349,,2024-03-18 12:30:00-04:00
QQQ,2024-03-18 16:35:00+00:00,438.8,439.01,438.73,438.91,191150,83896629.5007,,2024-03-18 12:35:00-04:00
QQQ,2024-03-18 16:40:00+00:00,438.91,439.19,438.74,439.11,233506,102506668.7878,,2024-03-18 12:40:00-04:00
QQQ,2024-03-18 16:45:00+00:00,439.11,439.17,438.71,438.71,225466,98981496.67320001,,2024-03-18 12:45:00-04:00
QQQ,2024-03-18 16:50:00+00:00,438.72,438.78,438.04,438.26,453837,198923436.50560004,,2024-03-18 12:50:00-04:00
QQQ,2024-03-18 16:55:00+00:00,438.2579,438.2579,437.845,437.92,1056376,462620797.28870004,,2024-03-18 12:55:00-04:00
QQQ,2024-03-18 17:00:00+00:00,437.93,438.077,437.655,437.705,408330,178774999.9368,,2024-03-18 13:00:00-04:00
QQQ,2024-03-18 17:05:00+00:00,437.705,438.2,437.61,438.07,451088,197560024.50370002,,2024-03-18 13:05:00-04:00
QQQ,2024-03-18 17:10:00+00:00,438.06,438.15,437.88,438.06,211381,92586203.7217,,2024-03-18 13:10:00-04:00
QQQ,2024-03-18 17:15:00+00:00,438.06,438.16,437.86,438.1508,175847,77023386.5134,,2024-03-18 13:15:00-04:00
QQQ,2024-03-18 17:20:00+00:00,438.1508,438.69,438.14,438.65,409720,179662006.1055,,2024-03-18 13:20:00-04:00
QQQ,2024-03-18 17:25:00+00:00,438.65,438.87,438.53,438.84,231265,101458180.89490001,,2024-03-18 13:25:00-04:00
QQQ,2024-03-18 17:30:00+00:00,438.84,438.95,438.535,438.59,591650,259549915.8598,,2024-03-18 13:30:00-04:00
QQQ,2024-03-18 17:35:00+00:00,438.59,438.65,437.94,438.0012,307357,134690394.7626,,2024-03-18 13:35:00-04:00
QQQ,2024-03-18 17:40:00+00:00,437.99,438.2599,437.84,438.2,270892,118657520.8216,,2024-03-18 13:40:00-04:00
QQQ,2024-03-18 17:45:00+00:00,438.2,438.39,438.09,438.39,452997,198522857.2154,,2024-03-18 13:45:00-04:00
QQQ,2024-03-18 17:50:00+00:00,438.3895,438.52,438.11,438.26,164927,72289939.0244,,2024-03-18 13:50:00-04:00
QQQ,2024-03-18 17:55:00+00:00,438.26,438.57,438.165,438.5,214829,94180990.632,,2024-03-18 13:55:00-04:00
QQQ,2024-03-18 18:00:00+00:00,438.51,438.66,438.35,438.58,211220,92626099.408,,2024-03-18 14:00:00-04:00
QQQ,2024-03-18 18:05:00+00:00,438.58,438.87,438.37,438.85,356887,156527024.9505,,2024-03-18 14:05:00-04:00
QQQ,2024-03-18 18:10:00+00:00,438.85,439.01,438.61,438.65,346548,152080372.97619998,,2024-03-18 14:10:00-04:00
QQQ,2024-03-18 18:15:00+00:00,438.65,438.97,438.63,438.95,265546,116533677.17090002,,2024-03-18 14:15:00-04:00
QQQ,2024-03-18 18:20:00+00:00,438.95,439.04,438.691,438.99,191726,84139103.5053,,2024-03-18 14:20:00-04:00
QQQ,2024-03-18 18:25:00+00:00,438.99,439.4113,438.94,439.39,288315,126640543.55489999,,2024-03-18 14:25:00-04:00
QQQ,2024-03-18 18:30:00+00:00,439.39,439.42,439.12,439.23,255195,112095458.60069999,,2024-03-18 14:30:00-04:00
QQQ,2024-03-18 18:35:00+00:00,439.23,439.39,439.07,439.2,225715,99144151.3971,,2024-03-18 14:35:00-04:00
QQQ,2024-03-18 18:40:00+00:00,439.2,439.2,438.08,438.41,448060,196521494.9561,,2024-03-18 14:40:00-04:00
QQQ,2024-03-18 18:45:00+00:00,438.42,438.655,438.22,438.655,212881,93327187.4106,,2024-03-18 14:45:00-04:00
QQQ,2024-03-18 18:50:00+00:00,438.65,438.74,438.47,438.64,195963,85947511.65799999,,2024-03-18 14:50:00-04:00
QQQ,2024-03-18 18:55:00+00:00,438.64,438.73,438.34,438.63,182568,80062978.68339999,,2024-03-18 14:55:00-04:00
QQQ,2024-03-18 19:00:00+00:00,438.63,438.67,438.4157,438.66,844614,370416870.2365,,2024-03-18 15:00:00-04:00
QQQ,2024-03-18 19:05:00+00:00,438.66,439.09,438.4626,438.976,273355,119957934.5331,,2024-03-18 15:05:00-04:00
QQQ,2024-03-18 19:10:00+00:00,438.976,439.09,438.8,438.9,263229,115548795.99350001,,2024-03-18 15:10:00-04:00
